wallet,sRGKAmount,RGKAmount,warmupValue,MIMBONDvalue,MIMRGKBONDvalue,USDCvalue,OLDMIMBONDvalue,OLDMIMRGKBONDvalue,PrivatePresaleValue,PublicPresaleValue,total
0xC2eC56cBdD417ce468d51FBB16A8b5Ac3eB3A30e,0,0,0,0,0,0,0,0,0,0,0
0x5f34FB36e7943a2ed6052F903D3Bc8011105e6a4,1e-9,0.000022059,41.860930771,0,0,0,0,0,0,0,41.860952831
0x27b6d01476A3F62A79212FE9464827982aF43677,0,0,0,0,0,0,0,0,0,0,0
0x1Fb8B18101194AdB78E0737b7E15087d2296dC1a,6.604126036,0.000069339,0,0,0,0,0,0,0,0,6.604195375000001
0x2D78C879D54446d628bd8f6B8B9aB6878C61cCF6,37.938828649,0.00005992,0,0,0,0,0,0,0,0,37.938888569
0x44693e328d54CEA9F81fD476cdFea991a4B79429,20.022786978,0.000098322,0,0,0,0,0,0,0,0,20.0228853
0x57Da0C9CBA35E5D378553Aec71cDA4DB50C60506,3.350550546,0.000065874,0,0,0,0,0,0,0,0,3.35061642
0x75C88aEBCF9E7005F25895C40a5509879Ceab367,104.202514592,0.000089737,0,0,0,0,0,0,0,0,104.202604329
0x1211DEE17AFa8b15835BB550381D9099079da82E,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x84BF2224a654e629919162d0ae4cBa01C4bB3Ced,40.953454822,0.000087656,0,0,0,0,0,0,0,0,40.953542477999996
0x845787eF6b0b2c70aEB6F6E549dF8eBadDEa1EB2,1062.174870811,0,0,0,0,0,0,0,0,0,1062.174870811
0x3b09cA99862cD5E788c45DC3d1807180E4A62e05,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x60fe38B0B050F2d227851f14BbCb8543C29D2c72,0,0,2.638341218,0,0,0,0,0,0,0,2.638341218
0x99EEE4226067852D5e446c66b4FC2052933d9115,0,0,0,0,0,0,0,0,0,0,0
0xB33Ad030F6Cb6Ae03fEf4213A9dd9fc7bB2E1B9f,5.709852392,0.000080714,0,0,0,0,0,0,0,0,5.709933106
0xBa3184ae7f869651aBF26C89e64cA4d5166875dA,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0x7Edfd476C419AE0A21C0e073AD52d1F766207E82,0,0,0,0,0,0,0,0,0,0,0
0xf2172DAC9059401C9E254690a478cC689681cD23,0,11.17869989,0,0,0,0,0,0,0,0,11.17869989
0xA35c480d2D16E0432cDFbd1DdBC014cc76cB1fA4,0,0,0,0,0,0,0,0,0,0,0
0x2d136FcD4b6F673C99c2472aC0D2a6b58A82e9a3,6.838556073,0,0,0,0,0,0,0,0,0,6.838556073
0x358C83C3f1BEa28C148c3e4a45D9f1411b6730C6,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x26f910dcEEB05174dB595a556Cda70a9bE450dDF,0.99637762,0.000038532,0,0,0,0,0,0,0,0,0.996416152
0x6A9038876BA9D0ACAd90060a0D7BDad6321BE49b,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x1B95A8fa43f2B816aF1DBd7D6A8EC0F75a11B4EC,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x2915E2aEaAFD9C84d06F913cDadc079B99C33630,0,0,0,0,0,0,0,0,0,0,0
0x5367514ed65514afc8ED030e0284148AB17e3aC3,1.709980945,0.000004264,0,0,0,0,0,0,0,0,1.709985209
0x735e2971bba07fef61FB00f48425320539574f98,8.039748448,0.000031011,0,0,0,0,0,0,0,0,8.039779459
0xe4E188271C8e48B2D6Fa85e6b74Acd79938099d6,6.723018708,0.000008589,0,0,0,0,0,0,0,0,6.723027297
0xc85b0AfB9F824eb8A2726F364f8Eb796F562C095,2.585057083,0,0,0,0,0,0,0,0,0,2.585057083
0xb49f510469Be454E727Dd5fee5fF72b3fEC2F40c,6.838556073,0,0,0,0,0,0,0,0,0,6.838556073
0x46AB107b3632fc7140E7B2294E5D803774eb9C88,38.376608985,0.000095468,0,0,0,0,0,0,0,0,38.376704452999995
0x67f71A9B3e1AD7f57b403F7FD13B7450F6326E4B,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xB50693Ff4b9946B6c3237609D850Bb059f15C164,0,0,0,0,0,0,0,0,0,0,0
0x0fDfF4178b7000b0030c0b30473e21E4e2dF076E,15.939648428,0.000008722,0,0,0,0,0,0,0,0,15.93965715
0xb0515AA3Ec07d8249C64Ec3641b258cE18d2a338,4.274097544,0,0,0,0,0,0,0,0,0,4.274097544
0x59c4B474a482696E526f989C960c6bC3fd0D2088,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xcBA9Bcf701489C1248643bfc7bd9514C30b290FA,0,0,0,0,0,0,0,0,0,0,0
0x978fAF386E8AB26e7DDdD17655F9Da11FdaD790C,0,0,0,0,0,0,0,0,0,0,0
0xd4a0c1Ffd7872EB0E05869cE51031ECA10f71e56,9.670842421,0,0,0,0,0,0,0,0,0,9.670842421
0x23cd04A4C2deA3CF49BAF61c04AFCB4a23acC573,0,0,0,0,0,0,0,0,0,0,0
0x63a520C229914603aa593F6299FBD5012B77e67b,0,0,0,0,0,0,0,0,0,0,0
0x82A5FF04029E70b98f4395a6807B03D4e83089eC,1.014978205,0,0,0,0,0,0,0,0,0,1.014978205
0x52F25d727679bde36cbD7c5002c3c4398b6295aF,50.777006446,0.00004927,0,0,0,0,0,0,0,0,50.777055716
0xA535bafC46801A3Ba3d3a00Ed194a65daAa83B49,0,0,0,0,0,0,0,0,0,0,0
0xE778Ef6CabaD3b6f8578680f5f663E8548697193,0,0,0,0,0,0,0,0,0,0,0
0xf3A7ba7C9d46f8F2757Dd2B73E6cf9087352261b,64.868690678,0.000041856,0,0,0,0,0,0,0,0,64.86873253399999
0x905A5c7eEED965DFD8c3Ee980Dae36b383D8F770,7.708762335,0.000059004,0,0,0,0,0,0,0,0,7.708821339
0xe1e9ed7D7d3e4053C76B4cEBF9E560653fd6675A,4.663282007,0.000003656,0,0,0,0,0,0,0,0,4.663285663
0xe545e578Aa95c14Ce7D24976de9de7A5ecB12C01,8.205954268,0,89.782650309,0,0,0,0,0,0,0,97.988604577
0x0c313A5d3f29aeB8a28D66f69b873edC117f2450,0,0,0,0,0,0,0,0,0,0,0
0x6bB55edA309B9a9d39Aa527E8667Ef11D1DAc229,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x9954135b0ffefDB037034D222cFA2e7674D28203,3.708890887,0.000027381,0,0,0,0,0,0,0,0,3.708918268
0xcd8c3d47D3Ae184D1A21C5D1079c5c790890018d,0,0,0,0,0,0,0,0,0,0,0
0xFBE6dB33E8a36Bb1989E41089679A208bF501989,52.509852823,0.000035146,0,0,0,0,0,0,0,0,52.509887969000005
0x8C8a2fE9e0A29Ff6d516Ad6ecA67acE392429fF9,3.957130472,0.000068326,0,0,0,0,0,0,0,0,3.957198798
0xfc9194bfba801F024B120642b6abB4A46e0B6486,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x048499d0c20F1D2d29486FEFddDEC23d09d03A18,48.448170509,0.00004912,0,0,0,0,0,0,0,0,48.448219629
0xF5dc29bda6A1b3A4a9eC4A099963a63b6948aa06,0,0,0,0,0,0,0,0,0,0,0
0x6FE0B0327DFb55B4926977fe0860Aa5e5Cc19dEF,0,0,0,0,0,0,0,0,0,0,0
0x99AC073656E61d2d9316d5f61a74f9d79081906C,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x88C243465cbf35A52EAE89a808F295384B02C44a,1.459065753,0,0,0,0,0,0,0,0,0,1.459065753
0x126556274D03119A0a57FDcfF8Cc49fF1698E890,0,0,0,0,0,0,0,0,0,0,0
0x025c98743FA9CeABc238ce17D7d2efeeb1F08e6d,15.015396279,0.000075233,0,0,0,0,0,0,0,0,15.015471512000001
0x12039227cb279342c9AFe8e07c99fCA865FF95a8,26.108014443,0.000020453,0,0,0,0,0,0,0,0,26.108034896
0xE882096000c2815C6F44df9735b2E0212cE4d57c,0,0,0,0,0,0,0,0,0,0,0
0x9cF32Cc5Cdb4f530F7A3E71B1809D92B70C75035,0,0,0,0,0,0,0,0,0,0,0
0xd7fd346daFCf1dB10290f52E8e1529B233B3ED19,9.992498136,0.000005463,0,0,0,0,0,0,0,0,9.992503599
0x3c27C7eC7948Ae4C23ed923B7FdC825fA9DdDDb5,4.510369658,0.000070383,0,0,0,0,0,0,0,0,4.510440041
0xE6Cc36fff6db9e7669bE5a273d5014a70D1efb49,0,0,0,0,0,0,0,0,0,0,0
0xa3602aA3924300D9b69A2B7D2c8702ADAef6Ef91,0,0,0,0,0,0,0,0,0,0,0
0x5d84C58eD2d4F8cfdF5F3cB15AaAe4E516d670a9,0,0,0,0,0,0,0,0,0,0,0
0xE5e4DE609BEF7816Fcee9B6352aeabe6691c4c62,0,0,0,0,0,0,0,0,0,0,0
0xD1b67a748E97076121932Cf26F5344395AA6e71e,0,0,47.869892529,0,0,0,0,0,0,0,47.869892529
0x403CB10745539deE1f9D944d2d559423d9015999,0,0,3.049790105,0,0,0,0,0,0,0,3.049790105
0x95Db20A6a516ffA12618035CfF8A1a2cB3CA6219,28.58526942,0,0,0,0,0,0,0,0,0,28.58526942
0xaa24Aedebd344D1942D4608963E78615020Caf04,0,0,0,0,0,0,0,0,0,0,0
0x6812d9eedb3cD8De05Bc93a7a4C7D6254e2EF1bc,106.0948418,0,0,0,0,0,0,0,0,0,106.0948418
0x8c4aeEb38a291596EBB9B4B04Bd7A267a372E661,0,0,0,0,0,0,0,0,0,0,0
0x4C5b02061DEA3FC4834aD5f2e07A8d664ab2d9C4,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0x1695E8469E057872D13AB804D6e1D734F956C9f5,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x2215bbd8943ea098621FbDD33852266800AFec5e,0,0.000040764,9.055274027,0,0,0,0,0,0,0,9.055314790999999
0x1D5B0b2e7025e11E83AE9Bc4f1B067B83D871998,0,0,0,0,0,0,0,0,0,0,0
0x94f2cFad969D8734A0F814126E9BfcDD48501d53,0,0,0,0,0,0,0,0,0,0,0
0x32f6Ac111D241D27B4DdF8eB68d4b15E9B671165,49.323746836,0.000091214,0,0,0,0,0,0,0,0,49.32383805
0x37DD4E5111c436147B1FF6821983BCf81fb23352,45.006835498,0.000072817,22.716066155,0,0,0,0,0,0,0,67.72297447000001
0x6B8460cA6354a3A1497c1cC10e625A396B076CDa,0,0,0,0,0,0,0,0,0,0,0
0x46b8d508151Eb5Cf410872DFbaE0c6Ca7E867a22,31.421685237,0.000004457,0,0,0,0,0,0,0,0,31.421689693999998
0xC15cB8366BF0ce30276B5E8578343b600a1b4960,33.203925169,0.000020589,0,0,0,0,0,0,0,0,33.203945758
0x169c9885cF9151bA409A0674217284B192D6fFee,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x62ABb6De4ed4F081CEBd5852B7C3C994bC943A86,0,0,0,0,0,0,0,0,0,0,0
0x8932aFC812520DACfdCcA38f037B6E80958f9e9a,40.834386037,0.000039822,0,0,0,0,0,0,0,0,40.834425859
0x5b8E1381DfCAeE0e5C5D209c1c7D0676a57da995,1e-9,4.51e-7,0,0,0,0,0,0,0,0,4.52e-7
0xe5565832Ae6A69518D17FDd8513a793383B9103a,120.150762317,0.000027181,0,0,0,0,0,0,0,0,120.150789498
0xFAe4A9f598D231436cB684556e4ecA90eB5E1644,43.362600219,5.9e-7,0,0,0,0,0,0,0,0,43.362600809
0xd9dED4CA4a63FBc201F9bf07798473121c3846a9,0,0,0,0,0,0,0,0,0,0,0
0x118920C67171fb1e6B2E560CB5bBB660a981dc46,20.678767789,8.72e-7,0,0,0,0,0,0,0,0,20.678768661
0xD0d82E174D5098AF0e1be88064F52e33BbF817A4,1e-9,0.000018088,12.598835414,0,0,0,0,0,0,0,12.598853502999999
0x9e731F527f98b10703FE83b2282a9E75650191D2,0,0,0,0,0,0,0,0,0,0,0
0x973365Db37DD75C1aFd82d070f3b16630cfD9877,6.378110498,0,0,0,0,0,0,0,0,0,6.378110498
0xc4d929c036b7d3b78525C1923De8b2DEE21eea8b,0,0,0,0,0,0,0,0,0,0,0
0x982217D6DD74a3bF2268e7055E13C212Fb447CFd,434.633077508,0.000007734,0,0,0,0,0,0,0,0,434.633085242
0x7A15749e6FbC7e90E3505aa2b5804dec0E7E060F,0,0,0,0,0,0,0,0,0,0,0
0xC4D58e3E6f9724fC2D21E5468e4eF7128BA4C95C,0,0.228235113,0,0,0,0,0,0,0,0,0.228235113
0x707d7ef17477EA6d67b5c6cB6Fb4C23f0F5a1a81,0,0,0,0,0,0,0,0,0,0,0
0xCc8cF4BF243c7B1cC1Fed6F859C3751d03b81536,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x3fC635ad22BDC92Da49ab6C2a4d6AFA07a198995,3.876093582,0.00007708,0,0,0,0,0,0,0,0,3.8761706620000003
0x9aD56d14f14251F7707eFc3A7eCcD7ba43eb9C2c,0,0,0,0,0,0,0,0,0,0,0
0xe3237aFd65cDbFAA0Fee86d0609201EB7Ff71B36,2.319501745,0.000035719,0,0,0,0,0,0,0,0,2.319537464
0x8fAE3524C85510fB82556627d746EC42a85dd5D5,7.781934884,0.000076736,0,0,0,0,0,0,0,0,7.78201162
0x0ddD6A5CAf3B18A23BbADa23B27f28E17aC1d372,123.70970347,0.000030001,0,0,0,0,0,0,0,0,123.70973347099999
0x89D19A0476333ae014994985769DD0567d38078D,0,0,0,0,0,0,0,0,0,0,0
0x95b20e34Df18Ce2FE1A84B2c4aef170DCe84C2bd,0,0.000099031,3.96533674,0,0,0,0,0,0,0,3.965435771
0xE0842540d7d9e6810c004D5d3497239BEb453aE2,0,0,6.838556075,0,0,0,0,0,0,0,6.838556075
0xD5756a23c3Ec1429D1F701Ec8207c633434f8A52,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x5fC760c3553bbf035bC1EF11F4AA2ca39dCCd9a0,50.196027376,0.000072096,0,0,0,0,0,0,0,0,50.196099472
0x20ba55ed02116950443d8177D64502667102bBd4,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x1B8f6353e89fAd9BB88C561923208E072a423A7F,18.165077289,0.000020722,0,0,0,0,0,0,0,0,18.165098010999998
0x7725Fb4dC44Ee79fe946f976C906207ee841BfC7,0,0,0,0,0,0,0,0,0,0,0
0xB5CCC7dBc556ba889D318e4A5417C80275a62ea7,18.925542812,0.000029835,0,0,0,0,0,0,0,0,18.925572647
0x0085422c7635B5c43a32224b787620A6b9290741,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xa1DAd73f31C2b6D6d84ee79d9f562092A6BBe52c,0,0.000063557,8.251662106,0,0,0,0,0,0,0,8.251725663
0xfF97a59908474ce235B86D0805523d944c494218,27.354224302,0,0,0,0,0,0,0,0,0,27.354224302
0x9F687157e388F495f816f2daD306125A455B887e,8.49895749,0.0000076,0,0,0,0,0,0,0,0,8.49896509
0x90723bBC9d8Fcf70cF6Bdb2B410a277a9B44917b,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x85c6778BEd39B8e5D1e045378C5F3734f100119c,0,0,0,0,0,0,0,0,0,0,0
0x88eB3F9637ECa5003a7f8CfeC7aB63826B2140ce,0,0.000091858,1.450233957,0,0,0,0,0,0,0,1.450325815
0x3Aa6733C288ae9ce4DC4C061Fec89Fd590DCf97f,0.735828632,0.000087705,0,0,0,0,0,0,0,0,0.735916337
0x4ABeeF62ebbbAa27e7c5235FC9A8EEC6a1c72096,3.900370456,0.000050876,0,0,0,0,0,0,0,0,3.900421332
0x182eD0bD8F38B9f1Cf2C9b9905284D169480959d,0,0.000093961,6.405360676,0,0,0,0,0,0,0,6.405454637
0x147E56A59704b7a09FD9eE9Fb0f6E87fEA2db6EE,0,0,0,0,0,0,0,0,0,0,0
0x3f713839aaEcB2a2D7b40eD955C107243f6a1AA3,0,0.000059703,2.609934926,0,0,0,0,0,0,0,2.609994629
0xbE9064c409224D858F5fb12A5D3E8e417d9e28b7,0,0,0,0,0,0,0,0,0,0,0
0xC251c7cdAf353df17ab33C49655EeE3E2Df1eF45,0,0,0,0,0,0,0,0,0,0,0
0x050eE74b500E917cc65542C3AE6919db989bC8d4,35.09658748,0,0,0,0,0,0,0,0,0,35.09658748
0x7B45fB283e63643e255aB22C6877fdABa2e352C0,3.419278036,0,0,0,0,0,0,0,0,0,3.419278036
0x75F47C283cc270E3E99107F89C4E68d7c9783bFE,0.086849659,0.000036994,0,0,0,0,0,0,0,0,0.086886653
0x98B28B4A3562fA3d97E2E291D47Bd730BC2d428a,79.572378779,0.000055261,0,0,0,0,0,0,0,0,79.57243404
0x25E36cc27A8518Ccc4bdbF59e8B3E1db4Bc553b4,25.712970843,0,0,0,0,0,0,0,0,0,25.712970843
0xC53B4e3533Da9af3e79CaB889313a3A92C03F7fa,1e-9,0.000080309,7.74273191,0,0,0,0,0,0,0,7.74281222
0xC892082ddF75f3C359896efbA53Ed9c3E4cd7B6f,0,0,0,0,0,0,0,0,0,0,0
0x768FF0408a6039a00ba213Ca59b28BB3a06Ba66A,0,0,0,0,0,0,0,0,0,0,0
0x89B9b95267d193d512C700a88F5331E6b5B42f70,0,0.000034321,17.096318029,0,0,0,0,0,0,0,17.09635235
0x8Da373d037F3Fc7cEc20856393cEceD30bDB6DF2,0,0,0,0,0,0,0,0,0,0,0
0xbac9007909E31fCdA8889e755F1975f60c8A826c,5.726264927,0.000002539,0,0,0,0,0,0,0,0,5.7262674659999995
0xbeA160E1B672299d4fbf1bDF88259B7aaB42EA38,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x2e30E75Fa73D2DF24465Eb0C0FC284287b6694FC,27.456118787,0.00000404,0,0,0,0,0,0,0,0,27.456122827
0x8eaE6474F8FeE5D15d2477fB05B59cdf0859878e,256.978944323,0,0,0,0,0,0,0,0,0,256.978944323
0x0daF03DE1C6eD86690e4d1dCd023cFb51E44BEd2,0,0,0,0,0,0,0,0,0,0,0
0x0e745c94b2e42700C56C08870088F1a386a7E280,9.497081173,0.000075313,0,0,0,0,0,0,0,0,9.497156486
0x45dc179C350cC2ed6727775A44e5e355cDD69a00,11.074015779,0.000022264,0,0,0,0,0,0,0,0,11.074038043
0x91927AC2217375A3256c2961F26E9e73868025a0,8.090353763,0.000089852,0,0,0,0,0,0,0,0,8.090443615
0xb2F7152eaFe0585417B2c23cf63E213f83974d37,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x1D33C5020dB696637B6040fE3E6FD543351F9ed4,4.486092785,0.000010669,0,0,0,0,0,0,0,0,4.486103454
0xBb10064cCa8947891059A21C72ACcE2211dF6CA9,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x772A134Ac876d3e3fad31e1FC9fe7CE933C9C4Ab,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x551FDbDb3aF9eA973be84EAb5dB1eD72a14D2E3A,0,0.000091381,0.198710669,0,0,0,0,0,0,0,0.19880205
0x1A3Ec73Dd444acFdAB1E4fCd1d739894D299F8B4,1e-9,0.016595768,0,0,0,0,0,0,0,0,0.016595769
0x59F11Fe66289aD26728c1813c3829d465885C531,78.731822521,0.000092859,0,0,0,0,0,0,0,0,78.73191538
0xf47CE2cafE24c0325ca13B66C6fD8EDE2590ebA7,5.163109836,0,0,0,0,0,0,0,0,0,5.163109836
0x1cbD3CDFA9b4505331d753537e25fE5392bf370b,17.400022077,0.000062421,0,0,0,0,0,0,0,0,17.400084498
0x7A178DC33754bD2c69B6D9D639454Ff11aB5581D,0,11.766894984,0,0,0,0,0,0,0,0,11.766894984
0x7539C892dDB0A187cffb1Ca314e19ca3fB47D33C,26.396641658,0.000074661,0,0,0,0,0,0,0,0,26.396716319
0xe43f4710e31ab968094af346B29C99bAc95d6200,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x4766C8ab99EB3BE9fb4D0715105f76874F1019e0,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x93Fa4b9433Fa1Fe1A96cCA83d64164B493dA532C,0,0.000021919,2.310748097,0,0,0,0,0,0,0,2.3107700159999998
0x297F87B41B80057B1f01e80647866C0592C81874,0,0,10.257834113,0,0,0,0,0,0,0,10.257834113
0x46D4d26d8Cf5a23C2767Dac28ED0423DDbc68b54,1.483187261,0,0,0,0,0,0,0,0,0,1.483187261
0x80FEB39530266CdE522CBB8094694C6066e037e1,0,0,0,0,0,0,0,0,0,0,0
0x5551aAFB59ce991344A8bEa20CBe77Fe52978093,3.419278035,0,0,0,0,0,0,0,0,0,3.419278035
0x9D9BB3Ea115996Ce5901D14675f480826fd6A66D,99.774967278,0.000004952,37.204700612,0,0,0,0,0,0,0,136.979672842
0x26a197E4251f2d4FD83c69bCa6E50f62dc69140d,8.662516595,0,0,0,0,0,0,0,0,0,8.662516595
0x52905D87F17B839Dc259A41A801ffcC2ADe08B42,13.998866213,0.000079876,0,0,0,0,0,0,0,0,13.998946088999999
0x33DB0642FFdDEBF16A04144B15863a05e7409D5E,0,0,0,0,0,0,0,0,0,0,0
0x73f5Cd8f3E409216620D22E50a74c1aA8407406F,0,0,0,0,0,0,0,0,0,0,0
0xA728F7d59226b63c1c92Fbf416BBBd144Ed905f3,4.940936611,0.000024353,0,0,0,0,0,0,0,0,4.940960963999999
0x555d127BD54D24fDfc65CCfF4C2071d62A4D647b,0,0,0,0,0,0,0,0,0,0,0
0xbb11a8a29890314CAcA1C52eFB2Ea405Eb642Ca1,0,0,0,0,0,0,0,0,0,0,0
0x51e077bdaADa29650A0fcECCddeE8FFEa372550a,61.337590693,0,0,0,0,0,0,0,0,0,61.337590693
0x3D506DC3C13483b3BC2791a9Ab11B01F197b1cbb,38.550992163,0.000064856,0,0,0,0,0,0,0,0,38.551057019
0xe798e28f7Fb1e46DfCdf88DD281a6c29553E769e,3.419278036,0,2.179418373,0,0,0,0,0,0,0,5.598696409
0x0B13A32893f6189bf51AF5769b5951D529eE5424,11.186168099,0.000095981,0,0,0,0,0,0,0,0,11.186264079999999
0xa4fc4d4B6Db64241BE6337ED83d26B457A8FD165,0,0.1,0,0,0,0,0,0,0,0,0.1
0xf2600dAA361b56FDa2C230764bDaBd8a20e2170e,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xeF8B16bc28baf263bfa992158aDc922b5691a6C5,3.419278036,0,0,0,0,0,0,0,0,0,3.419278036
0x32904Fb9B49ee872501B363b39eB7EEaDD427f42,0,3.182091176,0,0,0,0,0,0,0,0,3.182091176
0x5735BE50391433F1cDc9378404be6a9949Db26b5,10.39357945,0.000060541,0,0,0,0,0,0,0,0,10.393639991
0x041d8e6eeDAB44A6A26cE5FEd9fc0C169006D298,2.805175701,0.000002466,0,0,0,0,0,0,0,0,2.8051781670000002
0x3543B1Fb9B5f9c6040ce9EE79F63bE4C93D25122,0,0.000015312,2.306644964,0,0,0,0,0,0,0,2.306660276
0xE5c52094C41c872a67eBFEeEedaD5E3F541C2D0D,0,0.000017151,35.101859283,0,0,0,0,0,0,0,35.101876434000005
0x054927d20e2Fb36A83D5f694533a24DAe9A3C373,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x0e6F512ac62F7994438766c8017F04F2827DdFd5,11.643992017,0.000014814,0,0,0,0,0,0,0,0,11.644006831
0x3923d968d95745362F9743B52489ccD6c22b3492,10.481796822,0.000014207,0,0,0,0,0,0,0,0,10.481811029
0x4b4781dF451642f490DE17B0f58354E426f63223,0,0,0,0,0,0,0,0,0,0,0
0xB00B585B67C9f26E168db9Af7e6A1aa89A5CC2Ac,0,0,0,0,0,0,0,0,0,0,0
0xbC35DD28B2d67D40CFb932C3f30eC90b7d3c49a4,29.301503143,0.000062726,0,0,0,0,0,0,0,0,29.301565869
0x3551DB52332D41a1c88BC622aA9BD5D90891DC9d,9.767167714,0.000051427,0,0,0,0,0,0,0,0,9.767219141
0x71F6206cFd48DA807189F3992dB90F314242F6e2,0,0,0,0,0,0,0,0,0,0,0
0xB5812Ea7238E209268f0ACcD979a8EC4F9f5a8D2,0,0,0,0,0,0,0,0,0,0,0
0xAEf87b30637F177A4Db561D95895BA5F3aA2705F,0,0,0,0,0,0,0,0,0,0,0
0x523674E353222557a2CF85f364740B4A8fa47959,7.910841667,0.000048332,0,0,0,0,0,0,0,0,7.910889999
0x59063C28FA5F067EC75f89f09E9Cb7E463bf5b5B,0,0,0,0,0,0,0,0,0,0,0
0x9Da779FFDd2d4F8aeC478a82ECc52ecd30866325,84.323157617,0.000004165,0,0,0,0,0,0,0,0,84.323161782
0x4CA1d0BAf980bBD947c83a2C0cC618cc2dDE3f69,0,0,0,0,0,0,0,0,0,0,0
0x859d3dAc618990BEe3886C9B2Bc3c849FDc1bfAF,0,0,0,0,0,0,0,0,0,0,0
0x7F28E50862AE2C17D21e0EeFF0f1CD626751B8fF,1.428574361,0.000067421,0,0,0,0,0,0,0,0,1.428641782
0x41886e8D8c48C7E6377fA2C259B8CA2c232B4888,3.308375047,0,0,0,0,0,0,0,0,0,3.308375047
0xdF1b3ae04133B9168A2EFe2803E6062a59DE7596,0,0,0,0,0,0,0,0,0,0,0
0xF3018699aA1512C7C3f9814B5A442B57bf9cb826,0,0,0,0,0,0,0,0,0,0,0
0xc756fc285E8a85D833a6369b7149a6D46d9BFDE7,9.116821031,0.000088232,0,0,0,0,0,0,0,0,9.116909263
0x333F614b7f36CeA7051E9ce542f67979f0d5bD69,0.973468455,0.000025371,0,0,0,0,0,0,0,0,0.973493826
0x21963aF160D5e4B2E1C0c0761d9E7B7bA9f276bf,0,0,0,0,0,0,0,0,0,0,0
0xBe082D1b11a822a84A472227CF88A16bFd3D1B30,0,0,0,0,0,0,0,0,0,0,0
0x0aD4fEFbC0d9E65fC3447F97D9D8ad2D38532A0a,0.899547176,0.000056957,0,0,0,0,0,0,0,0,0.899604133
0x34543E5EeF123CBe303ce1E44b49b2190DA0909f,1.791815926,0,0,0,0,0,0,0,0,0,1.791815926
0x37Ab65c5878436A93029b1E89A4a978c0b95ac96,0,0,0,0,0,0,0,0,0,0,0
0x6EcBf591E7A0062694C5A9046054127B4DeE376B,4.266149626,0.000053091,0,0,0,0,0,0,0,0,4.266202717
0x6964364b946F354a8E1fc5294B2911e83f3A0bc6,0.492286204,0.000086732,0.18466479,0,0,0,0,0,0,0,0.677037726
0xE19B0B7D9594179c569823637fc6Dde3453648c0,441.975351174,0.000081585,0,0,0,0,0,0,0,0,441.975432759
0xA5F736FAcd9ad97cf33dA73Cfda7669b44Aa37e7,0,0,0,0,0,0,0,0,0,0,0
0x5136E2937CF1b6de3a5A8177059FAC8AEc898e04,1.784868338,0.00005048,1.088088131,0,0,0,0,0,0,0,2.873006949
0xF37F157098b8Ae8f21c67f9435Cdeb5407938FE7,24.392920408,0.000040326,0,0,0,0,0,0,0,0,24.392960734
0xbA97AFfa39cC46082377164DD57cCA735740b6B8,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x000E8D35ccEDEE25895b9665b44B5C105f16737F,0,0,0,0,0,0,0,0,0,0,0
0xbD49a653ca8c68bB025BDB054538496372A4c134,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x23400CF223d1cD81E65D00649B7285c7A88a1092,0,0,0,0,0,0,0,0,0,0,0
0x90B8aBEdc0d8aE0837d9CdBC95b0d0E69E57b162,14.180372482,0.000031376,0,0,0,0,0,0,0,0,14.180403858
0x225246FdaB6CD74CA6AFEeBE0e4404a75A8033e4,4.76670677,0.000023553,0,0,0,0,0,0,0,0,4.766730323
0x9292905415e83051d6d752ff2DcaBd9744b62dA2,27.084012347,0.000043011,0,0,0,0,0,0,0,0,27.084055358
0x8dD0f77e9023cca3960834466CD6019d69690123,13.930574824,0.000012161,0,0,0,0,0,0,0,0,13.930586985000001
0xCc4Ae8c4eA78832fe0e20eC19d746f2515A5b9Bd,0,0,0,0,0,0,0,0,0,0,0
